MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,MSZoning,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,Heating,HeatingQC,CentralAir,Electrical,KitchenQual,Functional,FireplaceQu,GarageType,GarageFinish,GarageQual,GarageCond,PavedDrive,SaleType,SaleCondition
-0.6,0.5082184957662292,1.8965412436933926,-0.5,0.0,0.10416666666666667,-0.4473684210526316,0.0,0.7649098474341193,0.0,-0.49340706082518077,0.25534028812717335,0.0,0.0,-0.5369439071566731,1.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,-0.04261891490152546,0.0,1.755952380952381,0.1891891891891892,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-1.0,3.0,1.0,3.0,2.0,0.0,4.0,1.0,11.0,2.0,2.0,0.0,2.0,1.0,1.0,3.0,3.0,3.0,4.0,1.0,3.0,3.0,3.0,0.0,5.0,1.0,1.0,1.0,3.0,3.0,6.0,2.0,1.0,1.0,4.0,4.0,1.0,8.0,4.0
2.2,0.0,-1.092942678256641,0.5,0.0,0.6666666666666666,0.2631578947368421,0.0,-0.20180305131761442,0.0,-0.2858358145470013,-0.8872329855936413,0.7568681318681318,0.0,-0.5740812379110252,0.0,0.0,0.0,1.0,-1.0,0.0,-1.0,-1.0,0.6496887774061668,0.0,0.0,0.44594594594594594,0.0,0.0,0.0,0.0,0.0,-1.0,-0.5,1.0,1.0,1.0,3.0,0.0,2.0,0.0,21.0,2.0,2.0,4.0,5.0,1.0,1.0,8.0,8.0,2.0,4.0,2.0,2.0,3.0,3.0,2.0,5.0,1.0,0.0,1.0,3.0,2.0,6.0,2.0,5.0,2.0,4.0,4.0,2.0,8.0,4.0
0.0,-0.7023078200232444,-0.4965047717463984,0.0,1.0,-0.9166666666666666,-1.1578947368421053,0.0,-0.5332871012482663,0.0,0.7077839217354317,-0.20168902136115252,1.0178571428571428,0.0,0.6808510638297872,0.0,0.0,-1.0,1.0,0.0,0.0,1.5,0.0,-1.2733881456707563,0.0,0.0,-0.36486486486486486,0.0,0.0,0.0,0.0,0.0,-1.0,0.5,3.0,1.0,3.0,0.0,0.0,4.0,0.0,6.0,2.0,2.0,0.0,0.0,1.0,1.0,3.0,11.0,3.0,4.0,0.0,3.0,3.0,3.0,5.0,5.0,1.0,2.0,1.0,3.0,3.0,6.0,4.0,5.0,2.0,1.0,1.0,2.0,8.0,4.0
1.4,-0.9128341358127181,-1.3659959880858306,1.0,0.0,0.7083333333333334,0.3157894736842105,0.0,1.0672676837725381,0.0,-0.1939600170140366,1.0382513661202186,0.0,0.0,0.14545454545454545,1.0,0.0,0.0,0.0,-2.0,0.0,0.5,0.0,0.7009708286882181,1.0,1.8571428571428572,-0.36486486486486486,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,-1.0,3.0,1.0,3.0,3.0,0.0,4.0,0.0,0.0,2.0,2.0,4.0,2.0,3.0,1.0,12.0,13.0,2.0,4.0,2.0,2.0,1.0,0.0,2.0,5.0,1.0,0.0,1.0,3.0,0.0,6.0,2.0,1.0,0.0,4.0,4.0,2.0,6.0,5.0
-0.6,0.5082184957662292,0.0,-0.5,1.0,-0.3333333333333333,-1.0,0.0,0.16574202496532595,0.0,0.11229264142917907,0.10432190760059612,0.0,0.0,-0.6545454545454545,0.0,0.0,-1.0,0.0,-1.0,0.0,-0.5,-1.0,-0.5810804533630639,-1.0,0.0,-0.36486486486486486,0.0,0.0,0.0,0.0,0.0,0.0,0.5,3.0,1.0,3.0,3.0,0.0,4.0,0.0,12.0,2.0,2.0,0.0,2.0,3.0,1.0,8.0,8.0,3.0,4.0,1.0,3.0,3.0,3.0,4.0,5.0,1.0,2.0,1.0,3.0,3.0,6.0,2.0,1.0,2.0,4.0,4.0,2.0,8.0,4.0
-0.6,1.1397974431346503,0.5670172026016655,1.0,0.0,0.7291666666666666,0.3684210526315789,1.1204819277108433,-0.5332871012482663,0.0,1.8715440238196512,1.1574764033780427,0.0,0.0,0.1655705996131528,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-1.0,0.7522528799702695,1.0,0.0,-0.04054054054054054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,3.0,0.0,2.0,0.0,21.0,1.0,2.0,0.0,2.0,1.0,1.0,12.0,13.0,2.0,4.0,2.0,2.0,3.0,3.0,5.0,5.0,1.0,0.0,1.0,3.0,2.0,6.0,2.0,1.0,1.0,4.0,4.0,2.0,3.0,5.0
-0.6,0.08716586418728187,-0.2334204607622637,1.0,0.0,0.7708333333333334,0.39473684210526316,0.43373493975903615,0.7649098474341193,0.0,-0.19736282433007232,0.6010928961748634,0.0,0.0,-0.2460348162475822,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.777893905611295,0.0,0.8035714285714286,1.1486486486486487,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,1.0,3.0,3.0,0.0,4.0,0.0,21.0,2.0,2.0,0.0,2.0,1.0,1.0,5.0,5.0,2.0,4.0,2.0,2.0,3.0,2.0,2.0,5.0,1.0,0.0,1.0,3.0,2.0,6.0,2.0,1.0,1.0,4.0,4.0,2.0,6.0,5.0
0.0,-0.5444130831811392,0.20424290316698074,0.0,2.0,-1.0833333333333333,-1.1578947368421053,0.0,0.15048543689320387,0.0,0.9136537643555933,1.0183805265772479,1.6593406593406594,0.0,2.0410058027079305,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,-1.504157376439987,0.0,0.0,7.027027027027027,0.0,0.0,480.0,0.0,1150.0,0.0,0.0,4.0,1.0,3.0,3.0,0.0,0.0,0.0,17.0,2.0,2.0,0.0,0.0,1.0,1.0,3.0,14.0,2.0,2.0,0.0,2.0,3.0,3.0,3.0,5.0,2.0,0.0,1.0,3.0,3.0,4.0,4.0,5.0,2.0,1.0,4.0,2.0,8.0,4.0
0.2,0.4555869168188608,0.7775819099142909,0.0,0.0,0.5208333333333334,0.07894736842105263,0.0,0.10748959778085991,0.0,-0.5546575925138238,-0.7580725285643318,1.4725274725274726,0.0,0.33268858800773693,1.0,0.0,0.0,1.0,1.0,0.0,1.0,-1.0,0.47020159791898736,0.0,2.3988095238095237,1.1756756756756757,185.0,0.0,0.0,0.0,400.0,-0.3333333333333333,0.0,3.0,1.0,0.0,1.0,0.0,4.0,1.0,4.0,1.0,2.0,0.0,5.0,1.0,1.0,12.0,13.0,3.0,4.0,2.0,2.0,3.0,1.0,2.0,5.0,1.0,2.0,1.0,3.0,2.0,6.0,2.0,1.0,1.0,4.0,4.0,2.0,8.0,4.0
-0.6,0.0,0.3695823962069175,0.0,1.0,0.25,-0.2631578947368421,0.0,0.38210818307905686,0.0,0.15652913653764355,0.4659711872826627,0.0,0.0,-0.3729206963249516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.13686826458565404,0.0,0.0,-0.36486486486486486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,3.0,0.0,1.0,0.0,24.0,2.0,2.0,0.0,2.0,1.0,1.0,9.0,10.0,3.0,4.0,2.0,2.0,3.0,3.0,1.0,5.0,1.0,4.0,1.0,3.0,3.0,6.0,2.0,1.0,2.0,4.0,4.0,2.0,8.0,4.0
2.2,-2.439149925286402,-2.018114400340405,0.0,1.0,0.16666666666666666,-0.3684210526315789,0.0,-0.13800277392510402,0.0,-0.3470863462356444,-0.8673621460506706,0.9175824175824175,0.0,-0.37756286266924566,0.0,0.0,-1.0,1.0,-1.0,0.0,-0.5,0.0,0.03430416202155147,0.0,0.8928571428571429,-0.36486486486486486,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,0.5,4.0,1.0,3.0,3.0,0.0,4.0,0.0,1.0,2.0,2.0,4.0,5.0,1.0,1.0,8.0,8.0,3.0,4.0,1.0,2.0,3.0,3.0,0.0,5.0,1.0,4.0,1.0,3.0,3.0,6.0,4.0,1.0,0.0,4.0,4.0,2.0,8.0,4.0
2.8,1.9292711273451766,0.24679350799343505,-1.5,0.0,-1.5,-0.631578947368421,0.0,0.0769764216366158,0.0,0.09868141216503616,-0.038748137108792845,0.9409340659340659,0.0,0.34970986460348163,1.0,0.0,0.0,0.0,0.0,1.0,0.5,-1.0,-1.504157376439987,0.0,0.0,0.6351351351351351,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.5,3.0,1.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,1.0,5.0,1.0,1.0,6.0,6.0,3.0,4.0,1.0,1.0,3.0,2.0,1.0,5.0,1.0,4.0,1.0,3.0,3.0,6.0,2.0,4.0,2.0,1.0,1.0,2.0,8.0,0.0
-0.6,-0.5444130831811392,-0.8753267278584889,-1.0,-1.0,-0.3958333333333333,-1.0789473684210527,0.0,-0.5332871012482663,0.0,0.7758400680561464,-0.12220566318926974,0.0,0.0,-0.8309477756286267,0.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-0.11954199182460237,0.0,0.0,0.06756756756756757,112.0,0.0,0.0,0.0,0.0,-1.3333333333333333,0.5,4.0,1.0,3.0,0.0,0.0,4.0,1.0,17.0,2.0,2.0,1.0,2.0,1.0,1.0,8.0,8.0,1.0,4.0,1.0,1.0,3.0,3.0,5.0,5.0,1.0,4.0,0.0,3.0,3.0,3.0,2.0,5.0,2.0,4.0,4.0,2.0,8.0,4.0
0.2,-1.5444130831811391,0.6791076530302109,0.5,0.0,0.6666666666666666,0.2894736842105263,0.0,-0.5332871012482663,0.0,0.6244151424925564,-0.29905613512170887,1.5123626373626373,0.0,0.7350096711798839,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.6496887774061668,0.0,0.5952380952380952,0.28378378378378377,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,3.0,1.0,1.0,3.0,0.0,2.0,0.0,5.0,2.0,2.0,0.0,5.0,1.0,1.0,12.0,13.0,2.0,4.0,2.0,2.0,3.0,3.0,5.0,5.0,1.0,0.0,1.0,3.0,2.0,6.0,2.0,3.0,0.0,4.0,4.0,2.0,8.0,4.0
0.2,0.1924290220820187,-0.1862500759832229,1.5,0.0,0.6666666666666666,0.2894736842105263,1.3012048192771084,1.0894590846047156,0.0,-0.3198638877073586,0.9230004967709886,1.0467032967032968,0.0,1.1620889748549323,1.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.6496887774061668,1.0,1.0952380952380953,-0.36486486486486486,0.0,0.0,0.0,0.0,0.0,0.0,0.5,3.0,1.0,3.0,3.0,0.0,4.0,0.0,16.0,2.0,2.0,0.0,5.0,3.0,1.0,12.0,13.0,2.0,4.0,2.0,0.0,3.0,3.0,2.0,5.0,1.0,0.0,1.0,3.0,0.0,6.0,2.0,1.0,0.0,4.0,4.0,2.0,8.0,4.0
0.8,0.6134816536609661,-0.8096772232691022,-0.5,1.0,-0.4791666666666667,-1.1578947368421053,0.0,-0.1393897364771151,0.0,0.40323266695023396,0.006954793840039742,1.375,0.0,0.818568665377176,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-1.0,-0.7605676328502434,1.0,0.0,-0.36486486486486486,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,-0.5,2.0,1.0,3.0,1.0,0.0,4.0,0.0,6.0,2.0,2.0,2.0,5.0,1.0,1.0,8.0,8.0,3.0,4.0,1.0,3.0,3.0,3.0,1.0,5.0,1.0,4.0,0.0,0.0,3.0,6.0,2.0,0.0,2.0,4.0,4.0,2.0,8.0,4.0
0.2,0.0,1.2650902680688103,0.0,0.0,-0.020833333333333332,-0.6052631578947368,1.5180722891566265,0.043689320388349516,0.0,-0.1207996597192684,-0.34277198211624443,1.2307692307692308,0.0,0.804642166344294,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,-0.1964650687476793,0.0,0.0,0.527027027027027,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,3.0,1.0,0.0,3.0,0.0,1.0,0.0,14.0,2.0,2.0,0.0,5.0,1.0,1.0,6.0,6.0,3.0,4.0,1.0,3.0,3.0,3.0,4.0,5.0,1.0,2.0,1.0,3.0,3.0,6.0,2.0,1.0,1.0,4.0,4.0,2.0,8.0,4.0
0.2,1.2976921799767556,0.9361133061819951,0.5,0.0,0.625,0.21052631578947367,0.0,0.4375866851595007,0.0,-0.44917056571671626,-0.16194734227521113,1.2925824175824177,0.0,0.6003868471953578,1.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.0,0.5984067261241156,0.0,0.8690476190476191,0.8648648648648649,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,5.0,2.0,2.0,0.0,5.0,1.0,1.0,12.0,13.0,2.0,4.0,2.0,2.0,3.0,3.0,2.0,5.0,1.0,0.0,1.0,3.0,2.0,6.0,2.0,3.0,1.0,4.0,4.0,2.0,8.0,4.0
-0.6,0.5082184957662292,0.0,-0.5,1.0,-0.2708333333333333,-0.9210526315789473,0.7951807228915663,0.8411927877947295,0.0,-0.7316035729476819,0.08643815201192251,0.0,0.0,-0.6684719535783366,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-0.504157376439987,-1.0,1.3333333333333333,0.8243243243243243,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.5,3.0,1.0,3.0,3.0,0.0,0.0,0.0,12.0,2.0,2.0,0.0,2.0,1.0,1.0,8.0,8.0,3.0,4.0,1.0,3.0,3.0,3.0,0.0,5.0,1.0,0.0,1.0,3.0,3.0,6.0,2.0,1.0,1.0,4.0,4.0,2.0,8.0,4.0
-0.4,-0.5444130831811392,-0.8315603914655644,0.0,0.0,-0.9583333333333334,-1.1578947368421053,0.0,-0.5332871012482663,0.0,0.816673755848575,-0.07451564828614009,0.0,0.0,-0.75357833655706,0.0,0.0,-1.0,0.0,-1.0,0.0,-0.5,0.0,-1.3503112225938332,-1.0,0.0,1.364864864864865,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.5,4.0,1.0,3.0,3.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,2.0,1.0,1.0,13.0,14.0,3.0,4.0,0.0,3.0,3.0,3.0,5.0,5.0,1.0,4.0,0.0,3.0,3.0,6.0,2.0,5.0,2.0,4.0,4.0,2.0,8.0,4.0
1.4,0.0,-1.5716977691325755,0.5,0.0,0.6458333333333334,0.23684210526315788,0.9819277108433735,-0.5332871012482663,0.0,1.5737983836665248,0.8097367113760556,0.0,0.0,-0.10522243713733076,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.6240477517651412,0.0,0.8809523809523809,0.12162162162162163,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,16.0,2.0,2.0,4.0,2.0,1.0,1.0,12.0,15.0,2.0,4.0,2.0,2.0,3.0,3.0,5.0,5.0,1.0,0.0,1.0,3.0,2.0,6.0,2.0,1.0,1.0,4.0,4.0,2.0,8.0,4.0
-0.6,1.2450606010293872,0.1950033432618078,0.5,0.0,0.7708333333333334,0.39473684210526316,0.0,-0.5332871012482663,0.0,1.2692471288813272,0.4540486835568803,0.0,0.0,-0.38220502901353964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.777893905611295,1.0,0.0,0.12162162162162163,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,1.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,5.0,2.0,2.0,0.0,2.0,1.0,1.0,12.0,13.0,3.0,4.0,2.0,2.0,3.0,3.0,5.0,5.0,1.0,0.0,1.0,3.0,2.0,6.0,2.0,1.0,1.0,4.0,4.0,2.0,8.0,4.0
-0.4,-0.8075709779179813,0.16217859096711446,0.0,2.0,-1.125,0.15789473684210525,0.0,-0.2420249653259362,606.0,-0.816673755848575,-0.36065573770491804,0.0,0.0,-0.9825918762088974,1.0,0.0,-1.0,0.0,-1.0,0.0,-0.5,-1.0,-0.4528753251579357,-1.0,0.0,-0.36486486486486486,112.0,0.0,0.0,0.0,0.0,-0.3333333333333333,0.0,3.0,1.0,3.0,3.0,0.0,4.0,0.0,3.0,6.0,2.0,0.0,2.0,1.0,1.0,11.0,15.0,3.0,2.0,0.0,3.0,1.0,2.0,4.0,0.0,1.0,0.0,1.0,3.0,1.0,6.0,2.0,5.0,0.0,4.0,4.0,0.0,8.0,4.0
-0.4,-1.3338867673916655,-0.33748708285210627,-1.5,-2.0,-1.2083333333333333,-1.1578947368421053,0.0,-0.25173370319001387,0.0,0.3079540621012335,-0.26527570789865873,0.0,0.0,-0.9423597678916827,1.0,0.0,-1.0,0.0,-1.0,0.0,-0.5,-1.0,-1.0426189149015255,-1.0,0.0,-0.36486486486486486,96.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,3.0,3.0,0.0,4.0,0.0,7.0,2.0,2.0,0.0,2.0,1.0,1.0,11.0,12.0,3.0,1.0,0.0,3.0,0.0,3.0,4.0,5.0,1.0,4.0,0.0,1.0,3.0,6.0,2.0,5.0,2.0,4.0,1.0,2.0,8.0,4.0
-0.6,0.0,-0.1458877879764148,-0.5,-2.0,-0.2708333333333333,-0.9210526315789473,0.0,-0.13384188626907073,0.0,0.4049340706082518,0.01689021361152509,0.0,0.0,-0.7226305609284333,0.0,0.0,-1.0,0.0,0.0,0.0,-0.5,-1.0,0.0,-2.0,0.0,-0.04054054054054054,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,3.0,1.0,3.0,3.0,0.0,4.0,0.0,19.0,2.0,2.0,0.0,2.0,1.0,1.0,13.0,10.0,3.0,4.0,1.0,3.0,3.0,3.0,2.0,5.0,1.0,4.0,1.0,3.0,3.0,6.0,2.0,1.0,2.0,4.0,4.0,2.0,8.0,4.0
-0.6,-0.12336045160219182,9.889003707981278,1.5,0.0,0.1875,-0.18421052631578946,0.0,1.977115117891817,0.0,-0.7622288387920034,1.6780923994038748,0.0,0.0,0.5709864603481625,2.0,0.0,-2.0,1.0,-3.0,0.0,-0.5,0.0,0.05994518766257711,1.0,5.101190476190476,0.6081081081081081,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,-1.0,3.0,1.0,0.0,2.0,0.0,4.0,0.0,24.0,2.0,2.0,0.0,2.0,1.0,6.0,14.0,15.0,2.0,4.0,1.0,0.0,3.0,1.0,2.0,5.0,1.0,2.0,1.0,3.0,2.0,6.0,2.0,1.0,0.0,4.0,4.0,2.0,8.0,4.0
-0.6,1.9292711273451766,1.0433408303446599,1.0,0.0,0.7291666666666666,0.3684210526315789,2.6265060240963853,1.4084604715672677,0.0,-0.289238621863037,1.4157973174366616,0.0,0.0,0.3667311411992263,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.7266118543292438,1.0,0.0,1.0135135135135136,0.0,0.0,0.0,0.0,0.0,-1.6666666666666667,0.0,3.0,1.0,3.0,3.0,0.0,4.0,0.0,16.0,2.0,2.0,0.0,2.0,3.0,1.0,12.0,13.0,2.0,4.0,2.0,0.0,3.0,1.0,2.0,5.0,1.0,0.0,1.0,3.0,2.0,6.0,2.0,1.0,1.0,4.0,4.0,2.0,6.0,5.0
0.2,1.1924290220820186,0.6054343201021215,1.0,0.0,0.5416666666666666,0.10526315789473684,3.9156626506024095,-0.5332871012482663,0.0,1.1246278179498086,0.2851465474416294,1.5082417582417582,0.0,1.2224371373307543,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.495842623560013,0.0,0.8571428571428571,1.2972972972972974,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,-1.0,3.0,1.0,3.0,3.0,0.0,0.0,0.0,15.0,2.0,2.0,0.0,5.0,3.0,1.0,12.0,13.0,2.0,4.0,2.0,2.0,3.0,3.0,5.0,5.0,1.0,2.0,1.0,3.0,2.0,6.0,4.0,3.0,0.0,4.0,4.0,2.0,8.0,0.0
2.8,-0.5444130831811392,0.42307458513160295,-1.0,1.0,-1.8125,-1.1578947368421053,0.0,-0.5332871012482663,0.0,0.5053168864313058,-0.43815201192250375,1.434065934065934,0.0,1.2642166344294004,0.0,0.0,0.0,0.0,1.0,1.0,2.5,-1.0,-0.1964650687476793,0.0,0.0,-0.36486486486486486,114.0,0.0,0.0,0.0,0.0,-0.6666666666666666,1.0,4.0,1.0,3.0,3.0,0.0,4.0,0.0,17.0,2.0,2.0,1.0,5.0,1.0,1.0,12.0,0.0,3.0,4.0,2.0,3.0,3.0,3.0,5.0,5.0,1.0,2.0,1.0,3.0,3.0,6.0,2.0,5.0,2.0,4.0,4.0,0.0,8.0,4.0
-0.6,0.0,0.7034222843596134,-1.0,0.0,-0.25,-0.8947368421052632,0.0,0.0478502080443828,306.0,-0.1786473840918758,0.20367610531544958,0.0,0.0,-0.5771760154738879,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-0.4785163507989614,-1.0,2.113095238095238,-0.36486486486486486,0.0,0.0,0.0,0.0,0.0,-0.6666666666666666,0.0,3.0,1.0,0.0,3.0,0.0,4.0,0.0,12.0,2.0,2.0,0.0,2.0,1.0,1.0,13.0,14.0,3.0,4.0,2.0,3.0,3.0,3.0,0.0,4.0,1.0,4.0,1.0,3.0,3.0,6.0,3.0,1.0,1.0,4.0,4.0,2.0,8.0,4.0
-0.6,0.0,0.808461491702632,0.0,2.0,-0.041666666666666664,-0.631578947368421,0.0,0.6664355062413315,0.0,-0.23819651212250106,0.41231992051664185,0.0,0.0,0.9965183752417794,0.0,0.0,0.0,1.0,1.0,0.0,0.5,1.0,-0.22210609438870493,0.0,0.0,0.20270270270270271,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,0.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,12.0,2.0,2.0,0.0,2.0,1.0,1.0,3.0,10.0,3.0,4.0,1.0,3.0,3.0,2.0,1.0,5.0,1.0,0.0,1.0,3.0,3.0,6.0,2.0,1.0,0.0,4.0,4.0,2.0,8.0,4.0
-0.6,0.0,-0.16388061516017263,-1.0,-2.0,-0.3333333333333333,-1.0,0.0,-0.5332871012482663,0.0,0.32666950233943004,-0.646795827123696,0.0,0.0,-0.7938104448742747,0.0,0.0,-1.0,0.0,0.0,0.0,-0.5,-1.0,-0.5810804533630639,-1.0,0.38095238095238093,-0.36486486486486486,0.0,0.0,160.0,0.0,0.0,1.3333333333333333,0.5,3.0,1.0,0.0,3.0,0.0,0.0,0.0,7.0,2.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,3.0,4.0,1.0,3.0,3.0,3.0,5.0,5.0,1.0,0.0,1.0,0.0,3.0,6.0,2.0,2.0,2.0,4.0,4.0,2.0,0.0,0.0
0.0,-1.018097293707455,-0.8461491702632059,0.5,0.0,-0.8541666666666666,-1.1578947368421053,0.0,-0.5332871012482663,0.0,0.8030625265844321,-0.09041231992051664,1.032967032967033,0.0,0.4657640232108317,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,1.0,-1.222106094388705,0.0,0.5357142857142857,-0.36486486486486486,205.0,0.0,0.0,0.0,0.0,-0.6666666666666666,0.0,4.0,1.0,3.0,3.0,0.0,4.0,0.0,17.0,0.0,2.0,0.0,0.0,1.0,1.0,3.0,15.0,3.0,4.0,0.0,3.0,3.0,3.0,5.0,5.0,1.0,2.0,1.0,1.0,3.0,2.0,4.0,5.0,2.0,1.0,4.0,2.0,8.0,0.0
-0.6,-0.5444130831811392,0.5018539906388669,0.0,0.0,-0.5,-1.1578947368421053,1.2409638554216869,-0.06726768377253814,0.0,0.452573373032752,0.16790859413810233,0.0,0.0,-0.6050290135396519,0.0,0.0,-1.0,0.0,-1.0,0.0,-0.5,0.0,-0.7862086584912691,-1.0,0.0,1.3918918918918919,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,-0.5,3.0,1.0,3.0,3.0,0.0,4.0,0.0,12.0,0.0,2.0,0.0,2.0,1.0,1.0,8.0,8.0,3.0,4.0,1.0,3.0,0.0,3.0,1.0,5.0,1.0,4.0,1.0,3.0,3.0,6.0,2.0,5.0,2.0,4.0,4.0,2.0,8.0,4.0
-0.6,1.5608500747135976,0.5835511519056592,-0.5,2.0,-0.5,0.2894736842105263,0.0,-0.33356449375866853,608.0,-0.5240323266695024,-0.14605067064083457,0.0,0.0,-0.5431334622823984,1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,-0.7862086584912691,0.0,0.0,0.12162162162162163,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,0.0,4.0,1.0,3.0,3.0,0.0,4.0,0.0,17.0,2.0,2.0,0.0,2.0,1.0,1.0,8.0,8.0,3.0,4.0,1.0,3.0,3.0,3.0,2.0,0.0,1.0,0.0,1.0,3.0,2.0,6.0,2.0,1.0,2.0,4.0,4.0,2.0,8.0,4.0
1.4,-1.5444130831811391,-1.1379247462160356,1.0,0.0,0.6041666666666666,0.18421052631578946,0.0,0.3210818307905687,0.0,0.4117396852403233,0.676602086438152,0.0,0.0,-0.20889748549323017,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.57276570048309,0.0,0.0,-0.36486486486486486,170.0,0.0,0.0,0.0,0.0,-0.6666666666666666,1.0,3.0,1.0,3.0,3.0,0.0,4.0,0.0,22.0,2.0,2.0,4.0,2.0,1.0,1.0,5.0,5.0,2.0,4.0,2.0,2.0,3.0,2.0,2.0,5.0,1.0,0.0,1.0,3.0,2.0,6.0,2.0,1.0,0.0,4.0,4.0,2.0,8.0,4.0
0.2,0.0,-0.07221445504832533,0.0,0.0,0.5,0.07894736842105263,0.25301204819277107,0.4958391123439667,0.0,-0.5954912803062526,-0.24937903626428218,1.1923076923076923,0.0,0.4379110251450677,1.0,0.0,0.0,1.0,0.0,0.0,0.5,-1.0,0.4445605722779617,0.0,0.8571428571428571,1.2837837837837838,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,-0.5,3.0,1.0,0.0,3.0,0.0,0.0,0.0,23.0,2.0,2.0,0.0,5.0,3.0,1.0,12.0,13.0,2.0,4.0,2.0,0.0,3.0,3.0,0.0,5.0,1.0,0.0,1.0,3.0,3.0,6.0,2.0,1.0,0.0,4.0,4.0,2.0,8.0,4.0
0.6,0.7713763905030714,-0.06078657832350617,0.0,2.0,-0.16666666666666666,-0.07894736842105263,0.6506024096385542,-0.15880721220527047,580.0,-0.047639302424500214,0.6050670640834576,0.0,0.0,-0.2646034816247582,0.0,1.0,0.0,0.0,0.0,0.0,0.5,-1.0,-0.3759522482348588,-1.0,1.9821428571428572,-0.36486486486486486,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,-0.5,3.0,1.0,3.0,3.0,0.0,4.0,0.0,12.0,2.0,2.0,0.0,7.0,3.0,1.0,6.0,6.0,3.0,4.0,1.0,2.0,3.0,1.0,3.0,0.0,1.0,0.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,4.0,4.0,2.0,1.0,4.0
